SOURCETYPE,DISIPLINE,MASTER_REF,UNIT,AREA,ISO,ITR,IDENT_CODE,GROUP,PART,TAG_NUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT_DESC,DESCRIPTION,QTY,UNIT,
JMMS_Source_type,DESCIPLINE,MASTER_REF,unit,area,ISODRAWINGS,TAG WO MS,,a,b,COMMODITYCODE-GCP_NOM_DIAM-RCP_NOM_DIAM,GCP_NOM_DIAM,RCP_NOM_DIAM,,,COMMODITYCODE,DESCRIPTION,TOT_QTY,QTYUOM,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-WDW-AP11-0312-04,TAG WO MS,,PJ,EL,BROS0H0DB000-50-20,50,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-WDW-AP11-0312-06,TAG WO MS,,PJ,EL,BROS0H0DB000-50-20,50,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-WDW-AP11-0312-07,TAG WO MS,,PJ,EL,BROS0H0DB000-50-20,50,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-WDW-AP11-0312-09,TAG WO MS,,PJ,EL,BROS0H0DB000-50-20,50,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,2.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-WDW-AP11-0312-11,TAG WO MS,,PJ,EL,BROS0H0DB000-50-20,50,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-IAS-AP10-0707-01,TAG WO MS,,PJ,EL,BROS0H0DB000-100-25,100,25,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P34,MD-512-09MA-ISO-IAS-AP10-0711-01,TAG WO MS,,PJ,EL,BROS0H0DB000-80-25,80,25,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WDW-AP11-0801-08,TAG WO MS,,PJ,EL,BROS0H0DB000-200-25,200,25,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WDW-AP11-0801-08,TAG WO MS,,PJ,EL,BROS0H0DB000-200-20,200,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-WDW-AP11-0801-10,TAG WO MS,,PJ,EL,BROS0H0DB000-200-25,200,25,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-WDW-AP11-0802-01,TAG WO MS,,PJ,EL,BROS0H0DB000-150-25,150,25,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-WDW-AP11-0802-01,TAG WO MS,,PJ,EL,BROS0H0DB000-150-20,150,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WDW-AP11-0832-04,TAG WO MS,,PJ,EL,BROS0H0DB000-400-20,400,20,,,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-PAS-AZ02-0729-04,TAG WO MS,,PJ,EL,BROT0H0A1000-150-25,150,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,2.0,EA,
ISO,P,SITE,2000307,PP5120P111,MD-512-71H0-ISO-PAS-AZ02-1401-03,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P111,MD-512-71H0-ISO-PAS-AZ02-1401-08,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P111,MD-512-71H0-ISO-PAS-AZ02-1401-04,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-PAS-AZ02-0719-02,TAG WO MS,,PJ,EL,BROT0H0A1000-100-25,100,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWS-AA02-1302-03,TAG WO MS,,PJ,EL,BROT0H0A1000-400-20,400,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWR-AA02-1307-01,TAG WO MS,,PJ,EL,BROT0H0A1000-400-20,400,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-PAS-AZ02-0720-02,TAG WO MS,,PJ,EL,BROT0H0A1000-100-25,100,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWS-AA02-1302-02,TAG WO MS,,PJ,EL,BROT0H0A1000-500-20,500,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2535301,PP5120P38,MD-512-09MA-ISO-PAS-AZ02-0915-01,TAG WO MS,,PJ,EL,BROT0H0A1000-80-25,80,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWR-AA02-1307-02,TAG WO MS,,PJ,EL,BROT0H0A1000-500-20,500,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-05,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-12,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P106,MD-512-72D0-ISO-PAS-AZ02-0702-02,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P106,MD-512-72D0-ISO-PAS-AZ02-0702-03,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-01,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P110,MD-512-71K0-ISO-PAS-AZ02-0101-02,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,2.0,EA,
ISO,P,SITE,2000307,PP5120P106,MD-512-72D0-ISO-PAS-AZ02-0702-04,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P105,MD-512-72D0-ISO-PAS-AZ02-0701-01,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P105,MD-512-72D0-ISO-PAS-AZ02-0701-02,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-10,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-11,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P106,MD-512-72D0-ISO-PAS-AZ02-0702-01,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-04,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P105,MD-512-72D0-ISO-PAS-AZ02-0701-04,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-09,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P105,MD-512-72D0-ISO-PAS-AZ02-0701-03,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-02,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P110,MD-512-71K0-ISO-PAS-AZ02-0101-01,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,2.0,EA,
ISO,P,SITE,2000307,PP5120P115,MD-512-72U0-ISO-PAS-AZ02-0301-09,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-07,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,2.0,EA,
ISO,P,SITE,2000307,PP5120P115,MD-512-72U0-ISO-PAS-AZ02-0301-08,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0201-06,TAG WO MS,,PJ,EL,BROT0H0A1000-50-25,50,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-PAS-AZ02-0721-01,TAG WO MS,,PJ,EL,BROT0H0A1000-150-25,150,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P34,MD-512-09MA-ISO-PAS-AZ02-0725-01,TAG WO MS,,PJ,EL,BROT0H0A1000-100-25,100,25,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-CWS-AA02-1301-05,TAG WO MS,,PJ,EL,BROT0H0A1000-600-20,600,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-CWS-AA02-1301-07,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-CWS-AA02-1301-13,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-CWS-AA02-1301-16,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-CWS-AA02-1301-18,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-CWS-AA02-1301-23,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P19,MD-512-09MA-ISO-CWS-AA02-1301-30,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P18,MD-512-09MA-ISO-CWS-AA02-1301-34,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09MA-ISO-CWS-AA02-1303-01,TAG WO MS,,PJ,EL,BROT0H0A1000-350-20,350,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-CWS-AA02-1304-01,TAG WO MS,,PJ,EL,BROT0H0A1000-150-20,150,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P18,MD-512-09MA-ISO-CWR-AA02-1306-02,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P19,MD-512-09MA-ISO-CWR-AA02-1306-06,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-CWR-AA02-1306-13,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-CWR-AA02-1306-18,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-CWR-AA02-1306-20,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-CWR-AA02-1306-23,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-CWR-AA02-1306-29,TAG WO MS,,PJ,EL,BROT0H0A1000-300-20,300,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-CWR-AA02-1306-31,TAG WO MS,,PJ,EL,BROT0H0A1000-600-20,600,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09MA-ISO-CWR-AA02-1308-01,TAG WO MS,,PJ,EL,BROT0H0A1000-350-20,350,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-CWR-AA02-1309-07,TAG WO MS,,PJ,EL,BROT0H0A1000-150-20,150,20,,,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-07,TAG WO MS,,PJ,EL,CAPBL00AB0B0-300,300,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-08,TAG WO MS,,PJ,EL,CAPBL00AB0B0-300,300,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2420301,PP5120P54,MD-512-09MA-ISO-SLP-AA06-0212-14,TAG WO MS,,PJ,EL,CAPBL00AB0B0-50,50,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-0204-05,TAG WO MS,,PJ,EL,CAPBL00AB0B0-100,100,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-SLP-AA06-0202-08,TAG WO MS,,PJ,EL,CAPBL00AB0B0-250,250,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2420301,PP5120P54,MD-512-09MA-ISO-SLP-AA06-0212-11,TAG WO MS,,PJ,EL,CAPBL00AB0B0-50,50,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-0204-08,TAG WO MS,,PJ,EL,CAPBL00AB0B0-100,100,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-0204-10,TAG WO MS,,PJ,EL,CAPBL00AB0B0-100,100,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-05,TAG WO MS,,PJ,EL,CAPBL00AB0B0-300,300,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-0202-02,TAG WO MS,,PJ,EL,CAPBL00AB0B0-250,250,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-0202-10,TAG WO MS,,PJ,EL,CAPBL00AB0B0-250,250,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SLP-AA06-0202-04,TAG WO MS,,PJ,EL,CAPBL00AB0B0-250,250,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0204-02,TAG WO MS,,PJ,EL,CAPBL00AB0B0-100,100,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SLP-AA06-0202-07,TAG WO MS,,PJ,EL,CAPBL00AB0B0-250,250,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-0212-02,TAG WO MS,,PJ,EL,CAPBL00AB0B0-50,50,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-0212-05,TAG WO MS,,PJ,EL,CAPBL00AB0B0-50,50,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-0212-06,TAG WO MS,,PJ,EL,CAPBL00AB0B0-50,50,,,,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-08,TAG WO MS,,PJ,EL,E45BL00AB0C0-600,600,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-0202-10,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-07,TAG WO MS,,PJ,EL,E45BL00AB0C0-600,600,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-0202-02,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SLP-AA06-0202-07,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-0201-05,TAG WO MS,,PJ,EL,E45BL00AB0C0-600,600,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWS-AA02-1302-01,TAG WO MS,,PJ,EL,E45BL00AB0C0-500,500,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWS-AA02-1302-02,TAG WO MS,,PJ,EL,E45BL00AB0C0-500,500,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWR-AA02-1307-02,TAG WO MS,,PJ,EL,E45BL00AB0C0-500,500,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-CWR-AA02-1307-03,TAG WO MS,,PJ,EL,E45BL00AB0C0-500,500,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-0202-01,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-0202-03,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SLP-AA06-0202-05,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-SLP-AA06-0202-09,TAG WO MS,,PJ,EL,E45BL00AB0C0-450,450,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-CWS-AA02-1301-05,TAG WO MS,,PJ,EL,E45BL00AB0C0-600,600,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-CWR-AA02-1306-31,TAG WO MS,,PJ,EL,E45BL00AB0C0-600,600,,,,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-PAS-AZ02-0726-01,TAG WO MS,,PJ,EL,E90BL00AB0B0-50,50,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-PAS-AZ02-0728-01,TAG WO MS,,PJ,EL,E90BL00AB0B0-50,50,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-PAS-AZ02-0913-01,TAG WO MS,,PJ,EL,E90BL00AB0B0-50,50,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-0212-07,TAG WO MS,,PJ,EL,E90BL00AB0B0-50,50,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,3.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-0204-08,TAG WO MS,,PJ,EL,E90BL00AB0B0-150,150,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SCL-AA06-0310-05,TAG WO MS,,PJ,EL,E90BL00AB0B0-400,400,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-OFL-AA06-0502-01,TAG WO MS,,PJ,EL,E90BL00AB0B0-100,100,,,,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,3.0,EA,
