SOURCETYPE,DISIPLINE,MASTER_REF,UNIT,AREA,ISO,ITR,IDENT_CODE,GROUP,PART,TAG_NUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT_DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0049-78,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-58,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0942-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0945-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0952-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0941-03,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-05,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-31,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-32,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-06,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0047-88,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0047-90,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-11,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,4,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-58,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-04,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-45,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-19,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-61,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-37,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0047-25,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0047-26,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-17,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-34,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-76,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0049-21,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0932-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0916-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0921-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0746-03,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-SLP-AA06-3807-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,5,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-3809-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,5,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-SLP-AA06-3801-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,8,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-70,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P118,MD-512-09MA-ISO-SCL-AA06-0049-73,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-81,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,7,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0049-79,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-52,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-03,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0047-86,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-34,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-51,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-36,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,5,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-54,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-47,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,5,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-16,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-11,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0047-27,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-69,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-70,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-39,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0049-25,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0918-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0931-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0923-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0924-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0926-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0716-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-04,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-45,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0047-83,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0047-85,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-10,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-92,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-13,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-15,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-39,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-44,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0047-23,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-10,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-42,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-14,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-32,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P118,MD-512-09MA-ISO-SCL-AA06-0047-79,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SLP-AA06-0046-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-40,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-43,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0747-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0924-02,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0715-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SCL-AA06-0718-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0746-02,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SCL-AA06-3810-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SCL-AA06-3804-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-68,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-82,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P118,MD-512-09MA-ISO-SCL-AA06-0049-74,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-55,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-64,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,5,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0943-02,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0943-03,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0938-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-29,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-07,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-08,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-12,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,4,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-02,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-57,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-60,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0049-06,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-38,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P101,MD-512-09MA-ISO-SCL-AA06-0047-21,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-43,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P116,MD-512-09MA-ISO-SCL-AA06-0047-24,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-65,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-71,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-72,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-75,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-38,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0047-42,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0915-01,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0745-02,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,1,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-SLP-AA06-0717-02,TAG WO MS,,PJ,EL,E90S0H0A1000-20,20,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-66,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2000310,PP5120P117,MD-512-09MA-ISO-SCL-AA06-0049-69,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
ISO,P,SITE,2580301,PP5120P102,MD-512-09MA-ISO-SCL-AA06-0049-76,TAG WO MS,,PJ,EL,E90S0H0A1000-25,25,,,,E90S0H0A1000,ELBOW 90 DEG. SW CL. 3000 A105,2,EA,
