SOURCETYPE,DISIPLINE,MASTER_REF,UNIT,AREA,ISO,ITR,IDENT_CODE,GROUP,PART,TAG_NUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT_DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0104-01,TAG WO MS,,PV,VG,AGARGG-400,400,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0105-01,TAG WO MS,,PV,VG,AGARGG-350,350,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0102-02,TAG WO MS,,PV,VG,AGARGG-400,400,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0109-01,TAG WO MS,,PV,VG,AGARGG-300,300,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0115-02,TAG WO MS,,PV,VG,AGARGG-300,300,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0101-05,TAG WO MS,,PV,VG,AGARGG-350,350,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-SCL-AA06-0103-03,TAG WO MS,,PV,VG,AGARGG-350,350,,,,AGARGG,VALVE GATE FP FLGD G.O. CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0007-02,TAG WO MS,,PV,VG,AGARXL-100,100,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0006-02,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0027-01,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SLP-AA06-0015-02,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0008-02,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0010-03,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0011-01,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0008-01,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0006-04,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0005-01,TAG WO MS,,PV,VG,AGARXL-100,100,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0006-05,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SLP-AA06-0026-01,TAG WO MS,,PV,VG,AGARXL-150,150,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SLP-AA06-0013-01,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0005-02,TAG WO MS,,PV,VG,AGARXL-100,100,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SLP-AA06-0029-01,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0006-01,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0028-01,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0010-01,TAG WO MS,,PV,VG,AGARXL-50,50,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-09YF-ISO-SCL-AA06-0007-01,TAG WO MS,,PV,VG,AGARXL-100,100,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SLP-AA06-0016-02,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SLP-AA06-0019-04,TAG WO MS,,PV,VG,AGARXL-80,80,,,,AGARXL,VALVE GATE FP FLGD CL. 150 RF CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-71H0-ISO-IAS-AP10-1413-04,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-IAS-AP10-1410-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-IAS-AP10-1410-04,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P12,MD-512-71H0-ISO-IAS-AP10-1413-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P10,MD-512-09YF-ISO-IAS-AP10-0408-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P107,MD-512-72X0-ISO-IAS-AP10-0302-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-IAS-AP10-0114-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-IAS-AP10-0116-02,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-IAS-AP10-0112-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-IAS-AP10-0112-02,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-IAS-AP10-0116-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P14,MD-512-72U0-ISO-IAS-AP10-0316-01,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P14,MD-512-72U0-ISO-IAS-AP10-0314-02,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P14,MD-512-72U0-ISO-IAS-AP10-0317-02,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P14,MD-512-72U0-ISO-IAS-AP10-0312-02,TAG WO MS,,PV,VG,AGARXM-50,50,,,,AGARXM,VALVE GATE FLGD CL. 150 RF SS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0214-04,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0214-06,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0215-06,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0201-07,TAG WO MS,,PV,VG,AGARXP-200,200,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0215-04,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0215-05,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0201-03,TAG WO MS,,PV,VG,AGARXP-200,200,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0203-01,TAG WO MS,,PV,VG,AGARXP-50,50,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0201-01,TAG WO MS,,PV,VG,AGARXP-200,200,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0201-06,TAG WO MS,,PV,VG,AGARXP-200,200,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-WDW-AP11-0214-05,TAG WO MS,,PV,VG,AGARXP-100,100,,,,AGARXP,VALVE GATE FLGD CL. 150 RF SS BODY,1.0,EA,
