SOURCETYPE,DISIPLINE,MASTER_REF,UNIT,AREA,ISO,ITR,IDENT_CODE,GROUP,PART,TAG_NUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT_DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,2000307,PP5120P04,MD-512-72D0-ISO-PAS-AZ02-0709-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,4,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0204-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2203-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P03,MD-512-72D0-ISO-PAS-AZ02-0704-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,3,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0203-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2207-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P04,MD-512-72D0-ISO-PAS-AZ02-0707-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,4,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P04,MD-512-72D0-ISO-PAS-AZ02-0710-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,4,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2201-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2205-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P03,MD-512-72D0-ISO-PAS-AZ02-0705-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,3,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0202-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P03,MD-512-72D0-ISO-PAS-AZ02-0706-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,3,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2202-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-PAS-AZ02-2204-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-PAS-AZ02-0505-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,7,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WH-ISO-PAS-AZ02-0205-01,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2535301,PP5120P38,MD-512-09MA-ISO-PAS-AZ02-0915-02,TAG WO MS,,PV,VG,RGASXA-25,25,,,8,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-PAS-AZ02-0719-03,TAG WO MS,,PV,VG,RGASXA-25,25,,,7,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-PAS-AZ02-0720-04,TAG WO MS,,PV,VG,RGASXA-25,25,,,9,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-PAS-AZ02-0721-02,TAG WO MS,,PV,VG,RGASXA-25,25,,,5,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P34,MD-512-09MA-ISO-PAS-AZ02-0725-02,TAG WO MS,,PV,VG,RGASXA-25,25,,,4,RGASXA,VALVE GATE THRD CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-IAS-AP10-0706-04,TAG WO MS,,PV,VG,RGAYXB-25,25,,,9,RGAYXB,VALVE GATE SW / THRD CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-IAS-AP10-0705-03,TAG WO MS,,PV,VG,RGAYXB-25,25,,,7,RGAYXB,VALVE GATE SW / THRD CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-IAS-AP10-0707-02,TAG WO MS,,PV,VG,RGAYXB-25,25,,,5,RGAYXB,VALVE GATE SW / THRD CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-3530-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,2,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-SLP-AA06-3534-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,7,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-3503-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,3,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-3501-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,3,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-3513-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,4,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SLP-AA06-0030-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,4.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SCL-AA06-0036-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-3509-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,4,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SLP-AA06-3532-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,2,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SLP-AA06-0032-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-3505-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,3,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SCL-AA06-0033-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-SLP-AA06-3511-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,4,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-3538-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,1,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-SLP-AA06-3536-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,6,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SCL-AA06-0031-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SLP-AA06-3507-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,3,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000307,PP5120P09,MD-512-71K0-ISO-SLP-AA06-0037-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,9,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-3515-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,5,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-3517-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,5,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-SLP-AA06-3519-01,TAG WO MS,,PV,VG,RGAZXE-25,25,,,5,RGAZXE,VALVE GATE SW CL. 800 CS BODY,2.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-DFL-AA06-0506-24,TAG WO MS,,PV,VG,RGAZXE-25,25,,,7,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-SCL-AA06-0301-03,TAG WO MS,,PV,VG,RGAZXE-40,40,,,0,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SCL-AA06-0301-05,TAG WO MS,,PV,VG,RGAZXE-40,40,,,1,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SCL-AA06-0301-07,TAG WO MS,,PV,VG,RGAZXE-40,40,,,1,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SCL-AA06-0301-16,TAG WO MS,,PV,VG,RGAZXE-40,40,,,2,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-SCL-AA06-0301-17,TAG WO MS,,PV,VG,RGAZXE-40,40,,,2,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-SCL-AA06-0301-19,TAG WO MS,,PV,VG,RGAZXE-40,40,,,3,RGAZXE,VALVE GATE SW CL. 800 CS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-WPD-AP12-0602-99,TAG WO MS,,PV,VG,RGAZXT-20,20,,,7,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-WPD-AP12-0602-1A,TAG WO MS,,PV,VG,RGAZXT-25,25,,,9,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P39,MD-512-09MA-ISO-WPD-AP12-0602-97,TAG WO MS,,PV,VG,RGAZXT-25,25,,,9,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2580301,PP5120P37,MD-512-09MA-ISO-WPD-AP12-0605-02,TAG WO MS,,PV,VG,RGAZXT-25,25,,,7,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2535301,PP5120P38,MD-512-09MA-ISO-WPD-AP12-0609-02,TAG WO MS,,PV,VG,RGAZXT-25,25,,,8,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WPD-AP12-0602-05,TAG WO MS,,PV,VG,RGAZXT-25,25,,,3,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-WPD-AP12-0602-15,TAG WO MS,,PV,VG,RGAZXT-25,25,,,7,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-WPD-AP12-0602-18,TAG WO MS,,PV,VG,RGAZXT-25,25,,,6,RGAZXT,VALVE GATE SW CL. 800 SS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-WPD-AP12-0602-21,TAG WO MS,,PV,VG,RGAZXT-25,25,,,1,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-WPD-AP12-0602-26,TAG WO MS,,PV,VG,RGAZXT-25,25,,,0,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P19,MD-512-09MA-ISO-WPD-AP12-0602-33,TAG WO MS,,PV,VG,RGAZXT-25,25,,,9,RGAZXT,VALVE GATE SW CL. 800 SS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P19,MD-512-09MA-ISO-WPD-AP12-0602-42,TAG WO MS,,PV,VG,RGAZXT-25,25,,,9,RGAZXT,VALVE GATE SW CL. 800 SS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-WPD-AP12-0602-49,TAG WO MS,,PV,VG,RGAZXT-25,25,,,0,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-WPD-AP12-0602-54,TAG WO MS,,PV,VG,RGAZXT-25,25,,,1,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P26,MD-512-09MA-ISO-WPD-AP12-0602-57,TAG WO MS,,PV,VG,RGAZXT-25,25,,,6,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P27,MD-512-09MA-ISO-WPD-AP12-0602-60,TAG WO MS,,PV,VG,RGAZXT-25,25,,,7,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P22,MD-512-09MA-ISO-WPD-AP12-0602-65,TAG WO MS,,PV,VG,RGAZXT-25,25,,,2,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WPD-AP12-0602-70,TAG WO MS,,PV,VG,RGAZXT-25,25,,,3,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-WPD-AP12-0602-74,TAG WO MS,,PV,VG,RGAZXT-25,25,,,4,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-WPD-AP12-0602-76,TAG WO MS,,PV,VG,RGAZXT-25,25,,,4,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-WPD-AP12-0602-78,TAG WO MS,,PV,VG,RGAZXT-25,25,,,4,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-WPD-AP12-0602-81,TAG WO MS,,PV,VG,RGAZXT-25,25,,,5,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-WPD-AP12-0602-82,TAG WO MS,,PV,VG,RGAZXT-25,25,,,5,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P25,MD-512-09MA-ISO-WPD-AP12-0602-85,TAG WO MS,,PV,VG,RGAZXT-25,25,,,5,RGAZXT,VALVE GATE SW CL. 800 SS BODY,2.0,EA,
ISO,P,SITE,2000310,PP5120P24,MD-512-09MA-ISO-WPD-AP12-0602-91,TAG WO MS,,PV,VG,RGAZXT-25,25,,,4,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-WPD-AP12-0603-02,TAG WO MS,,PV,VG,RGAZXT-25,25,,,5,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P36,MD-512-09MA-ISO-WPD-AP12-0607-03,TAG WO MS,,PV,VG,RGAZXT-25,25,,,6,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P34,MD-512-09MA-ISO-WPD-AP12-0611-02,TAG WO MS,,PV,VG,RGAZXT-25,25,,,4,RGAZXT,VALVE GATE SW CL. 800 SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P23,MD-512-09MA-ISO-WDW-AP11-0801-05,TAG WO MS,,PQ,AA,RPADPP0DD0C0-300-150,300,150,,3,RPADPP0DD0C0,REINFORCED PAD WLD SCH.10S X SCH.10S A312-TP316L,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-RAF-AS03-0101-20,TAG WO MS,,PV,VG,RPLZXC-25,25,,,5,RPLZXC,VALVE PLUG SW CL. 800 904L SS BODY,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-SLP-AA06-0216-09,TAG WO MS,,PJ,EL,SCBPLM0B10B0-50-25,50,25,,0,SCBPLM0B10B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-0216-02,TAG WO MS,,PJ,EL,SCBPLM0B10B0-50-25,50,25,,1,SCBPLM0B10B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,1.0,EA,
ISO,P,SITE,2000310,PP5120P21,MD-512-09MA-ISO-SLP-AA06-0216-05,TAG WO MS,,PJ,EL,SCBPLM0B10B0-50-25,50,25,,1,SCBPLM0B10B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,1.0,EA,
ISO,P,SITE,2000310,PP5120P20,MD-512-09MA-ISO-SLP-AA06-0216-12,TAG WO MS,,PJ,EL,SCBPLM0B10B0-50-25,50,25,,0,SCBPLM0B10B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2222-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-IAS-AP10-0502-03,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,7,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P31,MD-512-71H0-ISO-IAS-AP10-1412-11,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,1,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2209-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2210-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2212-04,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-IAS-AP10-0401-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,7,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2214-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2211-03,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,5,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-IAS-AP10-0504-02,TAG WO MS,,PJ,EL,SCBPPQ0DB0B0-50-25,50,25,,7,SCBPPQ0DB0B0,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P31,MD-512-71H0-ISO-PAS-AZ02-1406-07,TAG WO MS,,PJ,EL,SCBTLM0AB0B0-50-25,50,25,,1,SCBTLM0AB0B0,SWAGE NIPPLE CONC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB,1.0,EA,
ISO,P,SITE,2000307,PP5120P11,MD-512-71H0-ISO-PAS-AZ02-1404-01,TAG WO MS,,PJ,EL,SCBTLM0AB0B0-50-25,50,25,,1,SCBTLM0AB0B0,SWAGE NIPPLE CONC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2214-02,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,5,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2211-03,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,5,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-IAS-AP10-0502-03,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,7,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-IAS-AP10-0504-02,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,7,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2222-02,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,5,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2212-04,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,5,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P31,MD-512-71H0-ISO-IAS-AP10-1412-11,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,1,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09YF-ISO-IAS-AP10-0401-02,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,7,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2210-02,TAG WO MS,,PJ,EL,SCPPQQ0E10B0-25-15,25,15,,5,SCPPQQ0E10B0,SWAGE NIPPLE CONC. PBE SMLS SCH.40S X SCH.40S A312 TP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P15,MD-512-09WM-ISO-IAS-AP10-2212-02,TAG WO MS,,PJ,EL,SEBPPQ0DB0B0-50-25,50,25,,5,SEBPPQ0DB0B0,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P17,MD-512-09WO-ISO-IAS-AP10-0501-03,TAG WO MS,,PJ,EL,SEBPPQ0DB0B0-50-25,50,25,,7,SEBPPQ0DB0B0,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.10S X SCH.40S A403-WP304L,1.0,EA,
ISO,P,SITE,2000307,PP5120P14,MD-512-7GMG-ISO-APP-AQ17-0203-01,TAG WO MS,,a,b,STBEPA0DD010-200,200,,,4,STBEPA0DD010,STUB-END BW SMLS; SHORT PATTERN CL. 150 SCH.10S A403-WP316L,1.0,EA,
ISO,P,SITE,2000310,PP5120P35,MD-512-09MA-ISO-RAF-AS03-0101-01,TAG WO MS,,PL,LM,STBT000Y3000-0.625-90,0.625,90,,5,STBT000Y3000,STUDBOLT WITH 2 NUTS A193-B8M / A194-8M,32.0,EA,
