SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLTH0BAA7000-20,20,, ,210,FLTH0BAA7000                                      ,FLANGE THRD CL. 300 RF A105 GALV,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLTH0BAA7000-25,25,, ,210,FLTH0BAA7000                                      ,FLANGE THRD CL. 300 RF A105 GALV,156,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNL2AA1000-650,650,, ,210,FLWNL2AA1000                                      ,FLANGE WELDING NECK CL. 150  SERIES A RF SCH.STD A105,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNL2AA1000-750,750,, ,210,FLWNL2AA1000                                      ,FLANGE WELDING NECK CL. 150  SERIES A RF SCH.STD A105,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-50,50,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,118,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-80,80,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,58,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-100,100,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,91,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-150,150,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,74,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-200,200,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,36,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-250,250,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,18,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-300,300,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,18,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-350,350,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,10,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-400,400,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,79,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-450,450,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-500,500,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,12,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FLWNLAAA1000-600,600,, ,210,FLWNLAAA1000                                      ,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO02AA1000-900-750,900,750, ,210,FRSO02AA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150  SERIES A RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-80-50,80,50, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-100-80,100,80, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-150-100,150,100, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-200-150,200,150, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-250-200,250,200, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-300-200,300,200, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-300-250,300,250, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-350-250,350,250, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PF,FP,FRSO0AAA1000-600-450,600,450, ,210,FRSO0AAA1000                                      ,FLANGE REDUCING SLIP-ON CL. 150 RF A105,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEA00AA0C0-600,600,, ,210,PIPEA00AA0C0                                      ,PIPE WLD SCH.10 A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPED00AA0C0-350,350,, ,210,PIPED00AA0C0                                      ,PIPE WLD SCH.40 A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEE00AA0C0-200,200,, ,210,PIPEE00AA0C0                                      ,PIPE WLD SCH.60 A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEK00AA0C0-50,50,, ,210,PIPEK00AA0C0                                      ,PIPE WLD SCH.160 A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0B0-50,50,, ,210,PIPEL00AA0B0                                      ,PIPE SMLS SCH.STD A53-GR.B,0.4,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0B0-80,80,, ,210,PIPEL00AA0B0                                      ,PIPE SMLS SCH.STD A53-GR.B,8,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0B0-150,150,, ,210,PIPEL00AA0B0                                      ,PIPE SMLS SCH.STD A53-GR.B,26,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0B0-250,250,, ,210,PIPEL00AA0B0                                      ,PIPE SMLS SCH.STD A53-GR.B,17,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, ,210,PIPEL00AA0B0                                      ,PIPE SMLS SCH.STD A53-GR.B,2630,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,3068,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-80,80,, ,210,PIPEL00AA0C0                                      ,M PIPE WLD SCH.STD A53-GR.B,1912,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-100,100,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,3200,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,2290,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-200,200,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,510,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-250,250,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,236,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,1473,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-350,350,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,71,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-400,400,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,810,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-450,450,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,794,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-500,500,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,261,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,238,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-650,650,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,236,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-750,750,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,354,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AA0C0-900,900,, ,210,PIPEL00AA0C0                                      ,PIPE WLD SCH.STD A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AW0C0-50,50,, ,210,PIPEL00AW0C0                                      ,PIPE WLD SCH.STD A53-GR.B GALV.,3276,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AW0C0-80,80,, ,210,PIPEL00AW0C0                                      ,PIPE WLD SCH.STD A53-GR.B GALV.,57,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, ,210,PIPEL00AW0C0                                      ,PIPE WLD SCH.STD A53-GR.B GALV.,1138,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEL00AW0C0-150,150,, ,210,PIPEL00AW0C0                                      ,PIPE WLD SCH.STD A53-GR.B GALV.,476,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-80,80,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-100,100,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-150,150,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-250,250,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-300,300,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-600,600,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AA0C0-750,750,, ,210,PIPEM00AA0C0                                      ,PIPE WLD SCH.XS A53-GR.B,0,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AB0B0-20,20,, ,210,PIPEM00AB0B0                                      ,PIPE SMLS SCH.XS A106-GR.B,276,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AB0B0-25,25,, ,210,PIPEM00AB0B0                                      ,PIPE SMLS SCH.XS A106-GR.B,2657,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, ,210,PIPEM00AB0B0                                      ,PIPE SMLS SCH.XS A106-GR.B,38,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PP,PS,PIPEM00AX0B0-25,25,, ,210,PIPEM00AX0B0                                      ,PIPE SMLS SCH.XS A106-GR.B GALV.,557,M,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PLHT000A1000-25,25,, ,210,PLHT000A1000                                      ,PLUG HEX. HEAD THRD A105,29,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PLHT000A1000-40,40,, ,210,PLHT000A1000                                      ,PLUG HEX. HEAD THRD A105,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PLHT000A7000-25,25,, ,210,PLHT000A7000                                      ,PLUG HEX. HEAD THRD A105 GALV,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PNPTM00AB0S0-25,25,, ,210,PNPTM00AB0S0                                      ,PIPE NIPPLE POE / TOE L = 75 MM SCH.XS A106-GR.B,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PNPTM00AB0S0-40,40,, ,210,PNPTM00AB0S0                                      ,PIPE NIPPLE POE / TOE L = 75 MM SCH.XS A106-GR.B,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,PNTTM00AX0S0-20,20,, ,210,PNTTM00AX0S0                                      ,PIPE NIPPLE TBE L = 75 MM SCH.XS A106-GR.B GALV.,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBEM0AB0B0-200-100,200,100, ,210,RECBEM0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.60 X SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBEM0AB0B0-200-150,200,150, ,210,RECBEM0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.60 X SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0B0-80-50,80,50, ,210,RECBLL0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0B0-100-50,100,50, ,210,RECBLL0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0B0-100-80,100,80, ,210,RECBLL0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.STD X SCH.STD A234-WPB,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0B0-150-100,150,100, ,210,RECBLL0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.STD X SCH.STD A234-WPB,7,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0B0-350-250,350,250, ,210,RECBLL0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.STD X SCH.STD A234-WPB,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0C0-450-250,450,250, ,210,RECBLL0AB0C0                                      ,REDUCER CONC. BW WLD SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBLL0AB0C0-500-400,500,400, ,210,RECBLL0AB0C0                                      ,REDUCER CONC. BW WLD SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBME0AB0B0-250-200,250,200, ,210,RECBME0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.XS X SCH.60 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBMK0AB0B0-100-50,100,50, ,210,RECBMK0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.XS X SCH.160 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBMM0AB0B0-100-80,100,80, ,210,RECBMM0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.XS X SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,RECBMM0AB0B0-250-150,250,150, ,210,RECBMM0AB0B0                                      ,REDUCER CONC. BW SMLS SCH.XS X SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-80-50,80,50, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,11,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-100-50,100,50, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,8,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-100-80,100,80, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-150-80,150,80, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-150-100,150,100, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,8,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-200-100,200,100, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-200-150,200,150, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-300-150,300,150, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-400-200,400,200, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-400-250,400,250, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-400-300,400,300, ,210,REEBLL0AB0B0                                      ,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,6,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-500-400,500,400, ,210,REEBLL0AB0C0                                      ,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-600-400,600,400, ,210,REEBLL0AB0C0                                      ,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-600-450,600,450, ,210,REEBLL0AB0C0                                      ,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-650-600,650,600, ,210,REEBLL0AB0C0                                      ,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,REEBLL0AB0C0-750-600,750,600, ,210,REEBLL0AB0C0                                      ,REDUCER ECC. BW WLD SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SCBPLM0B10B0-50-25,50,25, ,210,SCBPLM0B10B0                                      ,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SCBTLM0AB0B0-50-25,50,25, ,210,SCBTLM0AB0B0                                      ,SWAGE NIPPLE CONC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SCPPMM0B1000-25-20,25,20, ,210,SCPPMM0B1000                                      ,SWAGE NIPPLE CONC. PBE SCH.XS X SCH.XS A106 GR.B,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SCPPMM0B10B0-25-20,25,20, ,210,SCPPMM0B10B0                                      ,SWAGE NIPPLE CONC. PBE SMLS SCH.XS X SCH.XS A106 GR.B,13,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SEBPLM0B10B0-50-25,50,25, ,210,SEBPLM0B10B0                                      ,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B,10,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,SEBTLM0AB0B0-50-25,50,25, ,210,SEBTLM0AB0B0                                      ,SWAGE NIPPLE ECC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PB,BB,SPAC0AAAC000-400,400,, ,210,SPAC0AAAC000                                      ,SPACER RING CL. 150 RF A516-GR.70,9,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PB,BB,SPAC0AAAC000-500,500,, ,210,SPAC0AAAC000                                      ,SPACER RING CL. 150 RF A516-GR.70,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PB,BB,SPBL0AAAC000-150,150,, ,210,SPBL0AAAC000                                      ,SPECTACLE BLIND CL. 150 RF A516-GR.70,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PB,BB,SPBL0AAAC000-250,250,, ,210,SPBL0AAAC000                                      ,SPECTACLE BLIND CL. 150 RF A516-GR.70,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBA00AB0C0-600,600,, ,210,TEEBA00AB0C0                                      ,TEE EQUAL BW WLD SCH.10 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBE00AB0B0-200,200,, ,210,TEEBE00AB0B0                                      ,TEE EQUAL BW SMLS SCH.60 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBK00AB0B0-50,50,, ,210,TEEBK00AB0B0                                      ,TEE EQUAL BW SMLS SCH.160 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-50,50,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,30,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-80,80,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,7,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-100,100,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,12,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-150,150,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,10,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-200,200,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-300,300,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,3,EA,
