NL694500,P,SITE,ISO,09WH,PP5120P15,209WH0204PAS01,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,72D0,PP5120P03,272D00705PAS01,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09WH,PP5120P15,209WH0205PAS01,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09WO,PP5120P17,209WO0505PAS01,AZ02_J,1,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09WM,PP5120P15,209WM2207PAS01,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,72D0,PP5120P04,272D00707PAS01,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,05/15/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09MA,PP5120P37,209MA0719PAS03,AZ02,6,EA,E90T0H0A7000,1,C01,D,04/24/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09MA,PP5120P38,209MA0915PAS02,AZ02,4,EA,E90T0H0A7000,1,C01,D,04/24/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,09MA,PP5120P39,209MA0720PAS04,AZ02,2,EA,E90T0H0A7000,1,C01,D,04/24/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
NL694500,P,SITE,ISO,209MA,PP5120P35,209MA0721PAS02,AZ02_J,2,EA,E90T0H0A7000,1,C01,D,04/17/2015,25,MM,,,1,F,ELBOW 90 DEG. THRD CL. 3000 A105 GALV
